InvoiceNo,Quantity,UnitPrice,Value,Time,CumulativeSum,BuyingClass,Frequency,CumulativeFreq,FrequencyClass
11561980,181,57.67,348.57000000000005,160,261870.51000000007,Low spender,1,1135,Low Frequency
9950958,222,59.29000000000001,348.15000000000003,252,261173.74000000005,Low spender,1,1136,Low Frequency
8629890,151,41.17000000000001,313.83,195,210368.07000000012,Low spender,1,1137,Low Frequency
3275472,50,30.5,325.1,60,227614.0700000001,Low spender,1,1138,Low Frequency
8157540,269,24.580000000000005,321.05,150,222116.97000000012,Low spender,1,1139,Low Frequency
8009106,210,29.339999999999996,321.91999999999996,196,222760.32000000012,Low spender,1,1140,Low Frequency
577897,48,6.71,322.08,11,223404.4800000001,Low spender,1,1141,Low Frequency
14469104,330,40.09,376.58,208,301976.4700000001,Low spender,1,1142,Low Frequency
42841884,251,173.97999999999993,371.56,1140,294130.5400000001,Low spender,1,1143,Low Frequency
10973070,136,98.67000000000002,371.2,247,293758.9800000001,Low spender,1,1144,Low Frequency
13610496,243,51.440000000000005,371.01000000000005,312,293387.7800000001,Low spender,1,1145,Low Frequency
15901620,282,78.82000000000002,386.41999999999996,476,318005.16000000027,Low spender,1,1146,Low Frequency
12631439,236,44.580000000000005,379.7,230,305761.2900000002,Low spender,1,1147,Low Frequency
9724357,157,70.81,386.43,170,318391.59000000026,Low spender,1,1148,Low Frequency
12002738,289,35.69,387.31000000000006,176,319165.4300000003,Low spender,1,1149,Low Frequency
16391351,334,44.410000000000004,387.52,522,319552.9500000003,Low spender,1,1150,Low Frequency
25947496,153,155.46999999999997,388.1399999999999,720,320328.7700000003,Low spender,1,1151,Low Frequency
43351160,262,147.20000000000005,388.2799999999999,988,321105.30000000034,Low spender,1,1152,Low Frequency
9322936,103,89.05000000000003,388.44999999999993,170,321493.75000000035,Low spender,1,1153,Low Frequency
13735704,354,37.55,388.58,192,322659.3500000004,Low spender,1,1154,Low Frequency
10898680,141,112.90000000000003,389.50000000000006,180,324216.3500000004,Low spender,1,1155,Low Frequency
2865000,260,12.520000000000001,389.64,55,324995.5900000004,Low spender,1,1156,Low Frequency
11750321,184,54.24,389.78000000000003,252,325385.3700000004,Low spender,1,1157,Low Frequency
21906800,83,187.74999999999991,380.38999999999993,520,307661.6100000002,Low spender,1,1158,Low Frequency
14897922,401,58.400000000000006,379.45000000000005,286,304622.29000000015,Low spender,1,1159,Low Frequency
13555950,225,70.30000000000001,368.84999999999985,350,291167.45000000007,Low spender,1,1160,Low Frequency
39814590,231,138.61999999999998,372.0900000000001,962,296361.52000000014,Low spender,1,1161,Low Frequency
11067540,184,44.20000000000001,369.2,280,291536.6500000001,Low spender,1,1162,Low Frequency
12533070,203,88.91000000000001,369.34,308,291905.9900000001,Low spender,1,1163,Low Frequency
5901907,138,48.5,369.50000000000006,143,292275.4900000001,Low spender,1,1164,Low Frequency
27181295,195,128.55,370.47999999999996,799,292645.9700000001,Low spender,1,1165,Low Frequency
2763220,56,42.849999999999994,370.79999999999995,65,293016.7700000001,Low spender,1,1166,Low Frequency
12547656,182,53.97,384.06,264,314924.0500000002,Low spender,1,1167,Low Frequency
23860368,235,129.41,363.65,630,284229.6800000001,Low spender,1,1168,Low Frequency
24904224,727,43.910000000000004,546.0399999999998,602,517113.9500000006,Low spender,1,1169,Low Frequency
10524024,147,73.23,349.54999999999995,323,265360.42999999993,Low spender,1,1170,Low Frequency
13667568,127,130.04000000000002,452.89,288,402475.1300000005,Low spender,1,1171,Low Frequency
13167168,109,138.1,417.95000000000005,288,365113.4800000005,Low spender,1,1172,Low Frequency
16474900,319,52.97999999999999,454.10999999999984,435,404289.65000000055,Low spender,1,1173,Low Frequency
12668009,277,55.78000000000001,454.2400000000001,299,404743.89000000054,Low spender,1,1174,Low Frequency
16661880,198,93.60000000000001,455.25,510,405199.14000000054,Low spender,1,1175,Low Frequency
16652873,218,113.99000000000002,436.05999999999995,348,386462.7900000006,Low spender,1,1176,Low Frequency
569420,600,0.72,432.0,10,383424.41000000056,Low spender,1,1177,Low Frequency
571432,288,1.45,417.6,13,363860.1100000005,Low spender,1,1178,Low Frequency
8842272,188,48.1,426.6,208,374410.9800000005,Low spender,1,1179,Low Frequency
12465747,189,77.91000000000003,417.6900000000001,184,364277.8000000005,Low spender,1,1180,Low Frequency
8416425,181,49.51,449.7299999999999,150,399313.3400000005,Low spender,1,1181,Low Frequency
15929480,416,39.92,451.43999999999977,364,400665.89000000054,Low spender,1,1182,Low Frequency
19994625,177,118.58000000000003,427.07000000000005,420,375264.6800000005,Low spender,1,1183,Low Frequency
10795591,160,74.56000000000002,420.5,266,367630.2700000005,Low spender,1,1184,Low Frequency
3434772,126,23.57,422.58000000000004,78,368474.3700000005,Low spender,1,1185,Low Frequency
4850946,82,54.050000000000004,422.70000000000005,108,369742.3100000005,Low spender,1,1186,Low Frequency
64651256,561,149.45999999999995,422.8800000000001,1344,370165.1900000005,Low spender,1,1187,Low Frequency
14346700,258,69.80000000000003,424.40000000000003,300,372283.6000000005,Low spender,1,1188,Low Frequency
14040800,323,107.71000000000002,425.31999999999994,350,373984.3800000005,Low spender,1,1189,Low Frequency
11956497,139,84.48,426.63000000000017,294,374837.6100000005,Low spender,1,1190,Low Frequency
13738975,187,77.92999999999999,431.49,325,382992.41000000056,Low spender,1,1191,Low Frequency
2835510,1618,1.7900000000000003,419.58,65,366789.4700000005,Low spender,1,1192,Low Frequency
3769689,336,9.41,418.9200000000001,63,366369.8900000005,Low spender,1,1193,Low Frequency
2309336,230,14.239999999999998,446.94000000000005,56,396173.5300000005,Low spender,1,1194,Low Frequency
15390810,342,55.99999999999999,427.59999999999997,270,376119.8500000005,Low spender,1,1195,Low Frequency
23332359,292,84.33,403.30000000000007,602,341651.43000000034,Low spender,1,1196,Low Frequency
14091550,231,78.24000000000001,417.0100000000001,275,361773.64000000054,Low spender,1,1197,Low Frequency
13446336,156,130.59000000000003,417.37999999999994,312,363442.51000000053,Low spender,1,1198,Low Frequency
17265574,320,70.19000000000003,455.30000000000007,248,405654.4400000005,Low spender,1,1199,Low Frequency
13090197,157,118.80000000000001,443.0500000000001,322,393500.77000000054,Low spender,1,1200,Low Frequency
20665160,216,100.53999999999999,436.17999999999995,608,386898.9700000006,Low spender,1,1201,Low Frequency
31943968,451,134.98000000000005,437.22999999999985,784,387336.2000000006,Low spender,1,1202,Low Frequency
15855373,285,145.19,439.03000000000003,319,388650.89000000065,Low spender,1,1203,Low Frequency
4555952,472,20.19,449.12,104,398414.0900000005,Low spender,1,1204,Low Frequency
2689005,43,63.55,403.25,65,341248.13000000035,Low spender,1,1205,Low Frequency
13110184,161,133.4,439.55999999999995,207,389529.88000000064,Low spender,1,1206,Low Frequency
15439928,487,36.27000000000001,440.0,392,391289.4600000006,Low spender,1,1207,Low Frequency
541426,4,110.0,440.0,8,391729.4600000006,Low spender,1,1208,Low Frequency
60795210,406,156.41999999999993,442.8499999999999,1680,392614.72000000055,Low spender,1,1209,Low Frequency
10752746,335,61.86000000000001,443.0,190,393057.72000000055,Low spender,1,1210,Low Frequency
9151088,166,66.55,443.6,160,393944.3700000005,Low spender,1,1211,Low Frequency
11357280,184,57.54999999999999,432.1999999999999,280,383856.61000000057,Low spender,1,1212,Low Frequency
12691338,220,71.04000000000002,444.68,352,394389.0500000005,Low spender,1,1213,Low Frequency
15443344,218,83.16,446.62000000000006,252,395726.5900000005,Low spender,1,1214,Low Frequency
16116128,338,55.33999999999999,439.66,308,389969.5400000006,Low spender,1,1215,Low Frequency
576512,4,110.0,440.0,12,390849.4600000006,Low spender,1,1216,Low Frequency
7454434,223,30.57,427.92999999999995,117,376547.7800000005,Low spender,1,1217,Low Frequency
13105377,267,47.40000000000001,428.88999999999993,253,378261.5800000005,Low spender,1,1218,Low Frequency
32548995,351,248.1,1002.3099999999998,684,1116236.8800000001,Low spender,1,1219,Low Frequency
27890625,440,168.14,1017.6800000000002,816,1133405.73,Low spender,1,1220,Low Frequency
8851072,344,47.419999999999995,1028.56,208,1149777.2599999998,Low spender,1,1221,Low Frequency
32066112,441,157.42999999999998,1031.0699999999997,986,1153899.7499999995,Low spender,1,1222,Low Frequency
22732840,800,57.71999999999999,1033.3400000000001,520,1158030.7499999995,Low spender,1,1223,Low Frequency
10294902,311,96.6,1035.45,162,1161134.6299999994,Low spender,1,1224,Low Frequency
25830675,404,161.15,940.6700000000001,540,1043420.6900000001,Low spender,1,1225,Low Frequency
552833,1350,0.69,931.5,14,1032184.2500000001,Low spender,1,1226,Low Frequency
34838482,645,173.22999999999993,981.1800000000001,620,1093473.2300000002,Low spender,1,1227,Low Frequency
84818779,350,661.1100000000005,1048.8500000000006,2355,1175752.3999999997,Low spender,1,1228,Low Frequency
28971519,559,127.62000000000006,795.12,714,869670.6200000008,Low spender,1,1229,Low Frequency
3341766,420,11.95,810.6,54,886549.1200000006,Low spender,1,1230,Low Frequency
11424735,190,130.20000000000005,821.1,231,900412.7200000003,Low spender,1,1231,Low Frequency
31788568,564,148.15,824.8299999999994,784,903707.4200000003,Low spender,1,1232,Low Frequency
27208000,675,74.96000000000001,826.5299999999999,600,906185.8900000004,Low spender,1,1233,Low Frequency
29611332,465,124.75000000000004,836.7899999999998,810,917013.0800000004,Low spender,1,1234,Low Frequency
27218976,615,94.13000000000002,842.5,528,923734.1900000004,Low spender,1,1235,Low Frequency
74268659,365,441.8199999999994,846.7200000000007,1781,930489.1400000005,Low spender,1,1236,Low Frequency
13803504,1402,51.42,2328.8399999999997,360,2492360.1400000015,Mid spender,1,1237,Low Frequency
29176004,399,186.22,868.49,780,953685.0900000004,Low spender,1,1238,Low Frequency
31505415,509,214.62999999999994,977.77,570,1087595.8000000003,Low spender,1,1239,Low Frequency
20913066,485,114.82000000000001,975.5400000000001,629,1085640.8200000003,Low spender,1,1240,Low Frequency
16689703,191,159.76000000000002,1013.0100000000001,290,1130356.62,Low spender,1,1241,Low Frequency
9667849,934,40.349999999999994,2062.06,238,2258227.3600000003,Mid spender,1,1242,Low Frequency
8476860,209,44.279999999999994,429.01,180,379119.4800000005,Low spender,1,1243,Low Frequency
30390965,1176,186.95999999999995,2044.3700000000003,605,2235651.47,Mid spender,1,1244,Low Frequency
14923006,320,51.91000000000001,429.84,270,379978.9200000005,Low spender,1,1245,Low Frequency
17264610,376,65.18,429.84,510,380408.76000000053,Low spender,1,1246,Low Frequency
9152416,125,99.7,430.5,176,381699.28000000055,Low spender,1,1247,Low Frequency
21106995,128,153.50000000000003,430.6999999999999,468,382129.98000000056,Low spender,1,1248,Low Frequency
18685414,324,105.13000000000002,560.67,510,534289.8600000005,Low spender,1,1249,Low Frequency
12996288,114,226.20999999999998,566.3799999999999,391,538235.6500000004,Low spender,1,1250,Low Frequency
15390088,288,51.740000000000016,390.53999999999996,308,326555.8200000004,Low spender,1,1251,Low Frequency
3970204,632,11.559999999999999,973.8399999999999,91,1079792.4000000001,Low spender,1,1252,Low Frequency
3457650,504,13.42,948.4800000000001,84,1051932.42,Low spender,1,1253,Low Frequency
35419018,399,249.5899999999999,950.93,744,1055731.71,Low spender,1,1254,Low Frequency
24152142,211,117.09,428.88999999999993,504,378690.4700000005,Low spender,1,1255,Low Frequency
7374874,1231,10.84,953.1,156,1057635.83,Low spender,1,1256,Low Frequency
17716655,616,52.910000000000004,954.9,465,1060499.24,Low spender,1,1257,Low Frequency
79987784,1775,341.4900000000002,2025.3899999999992,1776,2213244.79,Mid spender,1,1258,Low Frequency
25595640,339,180.32999999999993,957.9699999999999,405,1064327.16,Low spender,1,1259,Low Frequency
9645358,812,50.519999999999996,2020.52,153,2209194.9499999997,Mid spender,1,1260,Low Frequency
37556417,800,126.32000000000009,971.74,1040,1076874.57,Low spender,1,1261,Low Frequency
15152616,2924,22.27,2007.4,432,2203154.82,Mid spender,1,1262,Low Frequency
1073660,4280,1.24,2002.4,34,2193127.9,Mid spender,1,1263,Low Frequency
10950400,130,99.10000000000001,402.9000000000001,280,340844.88000000035,Low spender,1,1264,Low Frequency
4008781,198,12.950000000000001,401.4000000000001,91,339638.48000000033,Low spender,1,1265,Low Frequency
7954800,128,62.690000000000005,400.68,196,338836.2200000003,Low spender,1,1266,Low Frequency
13776912,184,100.97000000000001,399.65000000000003,288,338035.44000000035,Low spender,1,1267,Low Frequency
13673664,255,74.34,508.58,240,471766.2100000007,Low spender,1,1268,Low Frequency
7103174,254,73.84,516.4200000000001,182,480469.25000000076,Low spender,1,1269,Low Frequency
13650984,372,54.07000000000001,518.4200000000001,216,483576.81000000075,Low spender,1,1270,Low Frequency
15874040,284,52.45999999999997,508.8000000000001,420,472783.8100000007,Low spender,1,1271,Low Frequency
16094565,254,100.09,510.7299999999999,348,474823.6400000007,Low spender,1,1272,Low Frequency
21838220,573,59.84,511.69,494,476357.8000000007,Low spender,1,1273,Low Frequency
16472377,338,52.2,511.82,319,476869.6200000007,Low spender,1,1274,Low Frequency
5684710,478,22.57,512.31,110,477381.9300000007,Low spender,1,1275,Low Frequency
3412368,254,16.62,513.2,96,477895.1300000007,Low spender,1,1276,Low Frequency
30067218,2262,121.59,4366.779999999999,689,3846110.1300000004,Mid spender,1,1277,Low Frequency
17971503,429,107.54000000000002,560.4700000000001,495,533729.1900000004,Low spender,1,1278,Low Frequency
13579504,207,124.72000000000003,533.3299999999999,250,500402.6600000006,Low spender,1,1279,Low Frequency
18939305,281,158.65999999999988,534.5700000000002,315,503073.0200000006,Low spender,1,1280,Low Frequency
15488088,168,139.84000000000003,519.68,364,485654.2100000007,Low spender,1,1281,Low Frequency
11149420,220,176.79000000000002,532.94,260,498803.0700000006,Low spender,1,1282,Low Frequency
12919146,128,136.85000000000002,520.8,230,486694.7600000007,Low spender,1,1283,Low Frequency
2858425,188,16.869999999999997,521.2,70,487215.9600000007,Low spender,1,1284,Low Frequency
33627470,441,161.85999999999999,521.9699999999999,732,487737.9300000007,Low spender,1,1285,Low Frequency
9065520,7824,12.35,4314.719999999999,240,3815693.9000000004,Mid spender,1,1286,Low Frequency
16612737,215,135.29000000000002,522.91,348,488783.22000000067,Low spender,1,1287,Low Frequency
16079336,316,79.83000000000001,524.14,392,490353.47000000067,Low spender,1,1288,Low Frequency
33552304,298,137.29,518.42,696,483058.39000000077,Low spender,1,1289,Low Frequency
18312360,336,144.76999999999998,559.8699999999999,396,532608.7500000005,Low spender,1,1290,Low Frequency
8896768,148,71.14,298.48,208,179718.4000000002,Low spender,1,1291,Low Frequency
147804048,2801,748.8100000000003,4279.710000000004,3626,3794164.49,Mid spender,1,1292,Low Frequency
9053792,109,72.35000000000001,349.35,224,265010.87999999995,Low spender,1,1293,Low Frequency
50090596,136,378.1399999999999,535.32,1288,504143.1900000006,Low spender,1,1294,Low Frequency
20303084,422,106.44000000000004,535.3400000000001,370,504678.5300000006,Low spender,1,1295,Low Frequency
1725375,300,5.37,537.0,42,506825.6000000006,Low spender,1,1296,Low Frequency
23791931,410,55.09000000000002,538.46,533,508976.3400000006,Low spender,1,1297,Low Frequency
9707652,180,99.10000000000001,540.45,324,511132.8800000006,Low spender,1,1298,Low Frequency
26373594,537,88.64000000000003,542.73,506,513300.63000000064,Low spender,1,1299,Low Frequency
7386795,224,39.79,544.0799999999999,104,514387.76000000065,Low spender,1,1300,Low Frequency
123088074,2529,656.44,4008.6200000000013,2190,3665842.66,Mid spender,1,1301,Low Frequency
20743495,306,95.84,545.6800000000001,370,516021.9200000006,Low spender,1,1302,Low Frequency
